;DT_DEMO_InletPressure;DT_DEMO_Temperature;DT_DEMO_PH;DT_DEMO_Peroxide;DT_DEMO_Soda
03.09.2020 16:50;858.7013438;70.07093794;10.45501455;20.49206677;26.43127388
03.09.2020 16:55;859.4439822;70.12340329;10.40297825;20.4822421;26.29472715
03.09.2020 17:00;860.5536054;70.01225942;10.52276534;20.49166754;26.57053487
03.09.2020 17:05;856.1984383;70.04474961;10.50395215;20.43599426;26.35198116
03.09.2020 17:10;854.3377991;69.98595855;10.4430781;20.21810494;25.92080385
03.09.2020 17:15;855.4122845;70.08520792;10.52532878;20.15021961;25.45364312
03.09.2020 17:20;852.3396283;69.91864436;10.44444425;20.15151372;25.42451034
03.09.2020 17:25;849.6998187;69.81003999;10.53844624;19.9728734;25.6432498
03.09.2020 17:30;849.6283707;69.74729461;10.44705109;19.90165541;26.01695258
03.09.2020 17:35;852.3209165;69.8240431;10.59744484;20.04712691;25.7778802
03.09.2020 17:40;850.7310036;69.69924538;10.5029837;19.95634519;25.81124145
03.09.2020 17:45;851.6378117;69.74923535;10.62428958;19.77724039;26.32015357
03.09.2020 17:50;847.7097914;69.73962667;10.78948033;19.60238286;26.74800487
03.09.2020 17:55;844.8830524;69.67115623;10.9120401;19.76328391;26.41334583
03.09.2020 18:00;846.8087229;69.5218013;10.81742074;19.987751;25.14521552
03.09.2020 18:05;849.8647756;69.69807561;10.80802402;19.82662026;25.18982709
03.09.2020 18:10;851.8978439;69.6064692;10.84274435;19.89083041;24.82894742
03.09.2020 18:15;848.2698623;69.64742374;10.81265362;20.09143927;25.32123931
03.09.2020 18:20;850.2537928;69.76286981;10.83610916;20.28093252;25.41630984
03.09.2020 18:25;850.3462804;69.84787558;10.82345912;20.25905158;25.67025118
03.09.2020 18:30;851.4807774;69.86485555;10.72404713;20.35883681;25.92612414
03.09.2020 18:35;846.7174483;69.90712847;10.8551049;20.17185383;25.88669966
03.09.2020 18:40;846.6183184;69.82609767;10.85183648;20.00530345;25.94296038
03.09.2020 18:45;846.2531184;69.85025173;10.67603869;20.24092552;26.1445411
03.09.2020 18:50;843.9467439;69.83667597;10.60575875;20.35216307;26.57065386
03.09.2020 18:55;841.2880119;69.70721812;10.49112567;20.23540183;26.0324399
03.09.2020 19:00;839.2523618;69.66879011;10.50932692;20.00025835;25.87282394
03.09.2020 19:05;845.2979142;69.59958295;10.4576795;19.88327415;25.92571502
03.09.2020 19:10;844.4844193;69.67440502;10.55904252;19.69628782;25.44359679
03.09.2020 19:15;849.4478123;69.78599165;10.65513066;19.84797206;25.12227591
03.09.2020 19:20;850.5697479;69.92374774;10.77276843;19.61260353;25.53203624
03.09.2020 19:25;850.6647085;69.96077985;10.66889871;19.51124894;25.39463859
03.09.2020 19:30;853.7763027;70.023734;10.73679508;19.28021312;24.93424571
03.09.2020 19:35;850.5003374;69.93076454;10.83938103;19.07715815;25.2554315
03.09.2020 19:40;854.9559313;70.04649744;10.91185339;19.03064974;25.23980625
03.09.2020 19:45;854.2566917;69.93759236;11.02155327;18.93019727;24.74201767
03.09.2020 19:50;849.9750326;70.05061663;10.91387773;19.0242264;24.2856495
03.09.2020 19:55;846.473071;69.96910565;10.90525558;19.123264;24.7687057
03.09.2020 20:00;846.0562167;69.80878059;10.94662395;19.20518775;24.76119299
03.09.2020 20:05;842.9231653;69.68401058;11.0306128;19.13237955;25.07798591
03.09.2020 20:10;848.5562646;69.79626039;10.93226026;19.07225727;25.21049169
03.09.2020 20:15;852.5394587;69.82339907;10.984285;19.15159524;25.63354856
03.09.2020 20:20;851.9647712;69.83086598;10.92062703;19.34281399;25.51961412
03.09.2020 20:25;852.0657159;69.71435508;10.7856679;19.2087017;25.90952359
03.09.2020 20:30;847.2546097;69.62143246;10.83250675;19.09940229;25.54111199
03.09.2020 20:35;852.278017;69.47164064;10.9555268;19.32505682;25.16151412
03.09.2020 20:40;847.5273904;69.49431024;10.86192238;19.39195752;25.31069366
03.09.2020 20:45;850.4199453;69.52694768;10.79871045;19.15131007;25.71197912
03.09.2020 20:50;853.0422537;69.70712265;10.85894815;19.12186427;25.73723124
03.09.2020 20:55;853.7917205;69.64731738;10.68944596;18.96068069;25.50669003
03.09.2020 21:00;852.4217201;69.52627904;10.78971277;18.73866852;25.90440791
03.09.2020 21:05;851.3445627;69.46408641;10.84951693;18.87323644;26.08400226
03.09.2020 21:10;848.1024532;69.38485589;10.77471977;18.6171477;26.3386026
03.09.2020 21:15;845.3659512;69.51734297;10.78062627;18.79689;26.05032319
03.09.2020 21:20;842.4857732;69.57943719;10.86016998;18.75801664;25.9111211
03.09.2020 21:25;847.3577497;69.7067381;10.90728543;18.5147446;25.79857559
03.09.2020 21:30;847.5303398;69.64896645;10.83586372;18.39544999;25.36431555
03.09.2020 21:35;843.5155943;69.52515699;10.80883827;18.3808424;25.33583177
03.09.2020 21:40;844.7266469;69.68007991;10.82375479;18.37901168;25.34854716
03.09.2020 21:45;844.5345195;69.7177333;10.87036123;18.259756;25.47091659
03.09.2020 21:50;843.2376344;69.58591688;10.79090595;18.36921223;25.53661114
03.09.2020 21:55;840.6009495;69.66096747;10.75036425;18.29028542;25.83312402
03.09.2020 22:00;844.399189;69.63509107;10.62364029;18.17702109;24.2504276
03.09.2020 22:05;849.0364878;69.52432791;10.53968537;18.23675868;24.62037866
03.09.2020 22:10;853.5292896;69.45608292;10.63854477;18.07806042;24.87827005
03.09.2020 22:15;855.3132845;69.45303967;10.53725934;18.02962445;24.95253136
03.09.2020 22:20;857.9610454;69.30953727;10.533568;17.90752143;25.33094151
03.09.2020 22:25;859.106382;69.20030744;10.55158005;18.13538594;25.60194058
03.09.2020 22:30;858.8809281;69.19625428;10.45349746;17.99884984;25.32631475
03.09.2020 22:35;854.8057888;69.28325799;10.60606548;17.93637071;25.45297712
03.09.2020 22:40;858.9835772;69.35985628;10.58988327;18.03541595;24.90834318
03.09.2020 22:45;860.9270368;69.26592148;10.56168654;17.92994381;25.3049825
03.09.2020 22:50;859.1165937;69.37512917;10.52084432;17.85469318;25.14840763
03.09.2020 22:55;861.1659565;69.36174598;10.63388485;18.08858425;24.65219043
03.09.2020 23:00;862.0725844;69.32453585;10.62739414;18.20740547;25.02388
03.09.2020 23:05;858.7184863;69.36856653;10.73843203;18.16570407;24.85840178
03.09.2020 23:10;853.4609991;69.312404;10.88338316;18.22322402;25.13454182
03.09.2020 23:15;857.7575437;69.3216981;11.01652256;18.45773193;25.28723642
03.09.2020 23:20;856.9002322;69.40553682;11.12136816;18.32137023;25.47928379
03.09.2020 23:25;855.049495;69.47031222;11.09762529;18.17693299;25.18834048
03.09.2020 23:30;855.3773144;69.63609295;11.07597701;18.36886521;25.24620095
03.09.2020 23:35;852.7269224;69.61089023;11.17310035;18.5672067;25.20754368
03.09.2020 23:40;849.3756551;69.74326415;11.25030694;18.64428092;24.98667176
03.09.2020 23:45;850.2180583;69.85538294;11.29241678;18.80637194;24.80074872
03.09.2020 23:50;849.9008525;69.97370082;11.27290996;19.05643291;24.35336139
03.09.2020 23:55;847.5619968;69.98141695;11.32864275;19.3080005;23.92440701
04.09.2020 00:00;851.661815;70.06389031;11.31608746;19.16423644;24.90617069
04.09.2020 00:05;855.7544472;70.17816573;11.25268298;19.22765224;24.55755514
04.09.2020 00:10;856.737595;70.15851864;11.22039867;19.47761892;24.44222481
04.09.2020 00:15;854.734151;70.20352041;11.01800115;19.63342105;24.79755646
04.09.2020 00:20;851.5307266;70.03168039;11.04636269;19.71100401;25.25838287
04.09.2020 00:25;851.8252923;70.04735512;11.10457024;19.52792044;25.45544757
04.09.2020 00:30;851.1054074;70.13397607;11.01716973;19.41961547;25.70165579
04.09.2020 00:35;855.1507484;70.2679965;10.9784136;19.58335861;25.19827028
04.09.2020 00:40;853.4569502;70.28276148;10.97847145;19.59600524;25.43504477
04.09.2020 00:45;855.3581025;70.28823677;11.0440537;19.77791342;24.94663219
04.09.2020 00:50;853.925853;70.43192513;11.00070809;19.72478358;24.89053985
04.09.2020 00:55;852.2764164;70.4325429;11.10865705;19.6654332;25.07750563
04.09.2020 01:00;852.0788383;70.50865494;10.99295318;19.73892799;25.46268348
04.09.2020 01:05;855.6415258;70.54962402;11.03448753;19.96365178;25.73307324
04.09.2020 01:10;852.9251826;70.46292918;10.89247698;20.23418659;26.1103168
04.09.2020 01:15;851.2360854;70.43588334;10.8981412;20.05582533;26.17255469
04.09.2020 01:20;854.9256413;70.54355037;10.83782067;20.28290531;26.01508088
04.09.2020 01:25;854.9997782;70.52295176;10.94767703;20.08546843;26.10998708
04.09.2020 01:30;855.9499355;70.47962501;11.03928078;20.09099557;25.66185056
04.09.2020 01:35;857.2251034;70.43957104;10.83920989;20.2390997;25.34964697
04.09.2020 01:40;859.2509633;70.37697958;10.68312672;20.1058247;25.26505513
04.09.2020 01:45;862.6098409;70.25131182;10.68336046;20.27957323;25.16954259
04.09.2020 01:50;860.2451016;70.37395115;10.55471989;20.37106182;25.10213392
04.09.2020 01:55;860.9934048;70.23720792;10.61856532;20.652257;25.0535139
04.09.2020 02:00;859.8007975;70.3216239;10.7248674;20.83452342;26.02186395
04.09.2020 02:05;862.7398218;70.40087104;10.78076155;20.89658047;26.37504331
04.09.2020 02:10;859.7227707;70.37830001;10.6910166;21.00124155;26.1451816
04.09.2020 02:15;854.5434638;70.50370384;10.85175673;20.72960327;26.58410986
04.09.2020 02:20;852.8553247;70.53786591;10.93854058;20.71510457;26.5208548
04.09.2020 02:25;848.7879521;70.5165007;10.9154428;20.57957469;26.17125058
04.09.2020 02:30;850.17661;70.42902213;10.7533068;20.38605706;26.47314854
04.09.2020 02:35;854.1317464;70.49453883;10.89514896;20.28016486;26.89584704
04.09.2020 02:40;856.4684445;70.61497506;10.71188272;20.22720044;26.66506248
04.09.2020 02:45;859.1237927;70.45334054;10.58179971;20.34121846;27.08593885
04.09.2020 02:50;862.0050631;70.41703913;10.52914732;20.27863122;26.76878076
04.09.2020 02:55;861.7956398;70.25391627;10.50007743;20.39414248;26.50452655
04.09.2020 03:00;864.5587556;70.32871563;10.67150848;20.15747844;26.43724242
04.09.2020 03:05;867.8483565;70.4478238;10.7698045;20.09132973;25.97684689
04.09.2020 03:10;866.1820299;70.34001186;10.88229809;19.907681;25.96142952
04.09.2020 03:15;865.4500644;70.32837541;10.90578909;19.72663874;25.59715473
04.09.2020 03:20;866.1337715;70.40129062;10.91620054;19.68522031;25.13707836
04.09.2020 03:25;860.8098601;70.4224509;10.86388021;19.53222674;24.68236851
04.09.2020 03:30;862.9144465;70.50191113;10.89817159;19.44906518;24.69532672
04.09.2020 03:35;858.6366806;70.60232289;10.89900382;19.56265199;24.85084823
04.09.2020 03:40;859.6667515;70.57856714;10.91801611;19.67314798;24.74564728
04.09.2020 03:45;856.9067276;70.42692642;10.93466674;19.46878956;24.56023368
04.09.2020 03:50;860.351484;70.44371474;10.82964037;19.36574196;24.22625946
04.09.2020 03:55;855.4838102;70.36021855;10.68979963;19.52690263;24.46413256
04.09.2020 04:00;851.6778382;70.24961086;10.62995163;19.47652589;24.71804236
04.09.2020 04:05;856.0113779;70.22317344;10.58705025;19.62781141;24.34726082
04.09.2020 04:10;852.670327;70.05458775;10.51288175;19.44130262;23.94515434
04.09.2020 04:15;852.6651338;70.099674;10.64410255;19.45653918;24.33013313
04.09.2020 04:20;851.3734095;70.11614917;10.57797209;19.47216661;24.33229551
04.09.2020 04:25;851.8732655;70.10494245;10.60368051;19.45427252;24.74662863
04.09.2020 04:30;848.2347985;70.15182144;10.58688932;19.74760437;25.13651611
04.09.2020 04:35;844.101857;70.06915896;10.62496802;19.59378005;24.99672821
04.09.2020 04:40;841.5956642;69.98477662;10.73303097;19.70076854;25.36321283
04.09.2020 04:45;844.6729748;70.07141326;10.72982962;19.95072489;24.97888822
04.09.2020 04:50;846.586267;69.99413138;10.59755233;20.15028833;25.19295814
04.09.2020 04:55;847.949457;70.16008338;10.7420493;19.96393671;25.4521967
04.09.2020 05:00;846.3684184;70.31374881;10.73026795;20.02248757;25.33377217
04.09.2020 05:05;850.6161599;70.38076504;10.83757302;20.237844;24.90490179
04.09.2020 05:10;848.9051706;70.36049654;10.75975453;20.25401483;24.81568667
04.09.2020 05:15;847.9660309;70.31806148;10.67561537;20.20224233;24.97426672
04.09.2020 05:20;845.8845668;70.33773154;10.52441554;20.00701538;24.96617776
04.09.2020 05:25;847.9529893;70.26831557;10.66533051;20.12299833;25.47231995
04.09.2020 05:30;845.2010446;70.25465801;10.74575829;20.02924997;25.54849532
04.09.2020 05:35;845.9346101;70.32441334;10.57843682;20.11100165;25.30768156
04.09.2020 05:40;848.2887349;70.3959657;10.70982332;20.29322897;25.65594109
04.09.2020 05:45;844.1745366;70.34192667;10.7539611;20.38664056;25.22089557
04.09.2020 05:50;846.8505711;70.28595447;10.65321694;20.35782198;25.72634008
04.09.2020 05:55;850.921927;70.26517432;10.54671322;20.11883367;25.53746515
04.09.2020 06:00;854.8986933;70.3395044;10.63785431;20.31484256;25.62925626
04.09.2020 06:05;857.6465427;70.20218954;10.51287129;20.40381759;25.99768257
04.09.2020 06:10;860.0771895;70.07852917;10.4195726;20.22360366;25.56297699
04.09.2020 06:15;857.0102356;70.0177742;10.57098542;20.35247123;25.07136942
04.09.2020 06:20;859.319984;70.09847653;10.54487041;20.37735042;24.76350063
04.09.2020 06:25;856.6055759;70.1337887;10.44036512;20.34490071;25.14617047
04.09.2020 06:30;851.0353282;70.24686893;10.5447201;20.19463446;25.0762887
04.09.2020 06:35;849.8055903;70.18605436;10.54784483;20.05898786;25.14582341
04.09.2020 06:40;852.3860385;70.30896476;10.67839713;19.96148669;25.46579007
04.09.2020 06:45;854.9743483;70.30183719;10.72129803;19.88878339;25.53212592
04.09.2020 06:50;855.7540695;70.44686278;10.5858872;20.11104236;25.5113943
04.09.2020 06:55;859.9877636;70.2998534;10.43486709;20.19033196;25.53893088
04.09.2020 07:00;863.2669925;70.31312444;10.58078446;19.94242213;25.65868053
04.09.2020 07:05;858.9598311;70.3800167;10.66766288;20.13306987;25.18487565
04.09.2020 07:10;854.8951915;70.47666408;10.82445595;20.34820968;25.15536648
04.09.2020 07:15;856.3108856;70.33477659;10.79634976;20.14286206;25.42499227
04.09.2020 07:20;855.4496348;70.29828456;10.71220147;20.31187387;25.70048005
04.09.2020 07:25;851.9996423;70.21103644;10.6847715;20.31349975;25.40998474
04.09.2020 07:30;852.81766;70.25014044;10.62120759;20.39635439;25.15076427
04.09.2020 07:35;856.8615904;70.13150919;10.75788663;20.51269648;25.49736966
04.09.2020 07:40;853.384866;70.24783037;10.71525103;20.25919922;25.85171331
04.09.2020 07:45;853.1646645;70.23312423;10.7738389;20.28113059;25.88892859
04.09.2020 07:50;848.1481684;70.38481641;10.81000257;20.18299866;26.15206956
04.09.2020 07:55;846.6794866;70.48523378;10.67154511;20.0706015;25.73852172
04.09.2020 08:00;844.6091677;70.4579952;10.54121961;19.80863877;25.58957604
04.09.2020 08:05;847.5404343;70.42074311;10.60594033;19.91146055;25.32491241
04.09.2020 08:10;848.2710577;70.40540774;10.59918332;20.09838428;25.50812348
04.09.2020 08:15;848.1589559;70.45064314;10.44282765;19.9234877;25.20467766
04.09.2020 08:20;846.22133;70.42002741;10.40595573;19.72283633;24.96806789
04.09.2020 08:25;848.6009321;70.55632956;10.41388214;19.93068251;24.57907773
04.09.2020 08:30;849.4690686;70.60019829;10.40189208;19.88789723;24.15721278
04.09.2020 08:35;851.3375083;70.56193533;10.58450753;19.67361496;24.57075625
04.09.2020 08:40;850.6780197;70.58588503;10.48614787;19.7778539;24.91762808
04.09.2020 08:45;849.5799942;70.73032561;10.56655868;19.60828316;24.8405768
04.09.2020 08:50;854.3978509;70.58439757;10.70221941;19.75552968;25.04840783
04.09.2020 08:55;854.0592507;70.4269938;10.81907458;19.54486936;24.82816706
04.09.2020 09:00;849.0880087;70.24933758;10.82588811;19.50424288;24.81193067
04.09.2020 09:05;852.293381;70.32483674;10.7161629;19.51938273;24.78152582
04.09.2020 09:10;856.8764107;70.27076666;10.693796;19.72248191;25.01460185
04.09.2020 09:15;856.041497;70.11855781;10.60339026;19.67475313;24.90906268
04.09.2020 09:20;858.4329826;70.0208094;10.52945821;19.79290961;25.12321048
04.09.2020 09:25;857.5579107;69.99480156;10.41857469;20.02231885;25.36789424
04.09.2020 09:30;855.783596;70.07541238;10.40196774;20.14494272;25.00517272
04.09.2020 09:35;856.9223137;70.07130759;10.37862411;20.28815722;24.68465335
04.09.2020 09:40;860.4197065;69.92981065;10.43846251;20.15401412;25.18595392
04.09.2020 09:45;862.4052651;70.08534841;10.29979611;20.0436685;25.00073958
04.09.2020 09:50;859.7799493;69.98832197;10.34532657;20.29624727;24.85436572
04.09.2020 09:55;860.7499371;69.9701683;10.29634364;20.42344642;24.35688943
04.09.2020 10:00;863.6915663;69.91130899;10.32161829;20.2559844;25.16297007
04.09.2020 10:05;864.081319;69.91207965;10.20356699;20.36624229;25.5634099
04.09.2020 10:10;866.9845334;69.9465188;10.34967111;20.10169436;25.1966073
04.09.2020 10:15;862.7545489;70.00063427;10.42274495;20.01345114;24.93472353
04.09.2020 10:20;864.2125754;69.87435832;10.49622024;19.89112883;24.73756936
04.09.2020 10:25;859.8305912;69.71781912;10.54960264;20.01943378;24.75870462
04.09.2020 10:30;855.8107136;69.76243082;10.59346803;19.743091;24.91038033
04.09.2020 10:35;852.3932812;69.64403141;10.72213029;19.86494294;24.87943405
04.09.2020 10:40;852.3459924;69.78281126;10.64833276;19.63406917;25.13403856
04.09.2020 10:45;850.9333872;69.8361586;10.74738766;19.38380122;24.93210288
04.09.2020 10:50;848.0727266;69.82574664;10.65686164;19.12208419;25.33790445
04.09.2020 10:55;847.0658182;69.76096894;10.5371831;19.24943775;25.05138193
04.09.2020 11:00;848.2089097;69.80714656;10.69968621;19.05689242;24.84775395
04.09.2020 11:05;848.6201113;69.85142367;10.68841154;18.85581391;25.12780177
04.09.2020 11:10;850.804638;69.74980445;10.55731437;18.87790842;25.40854702
04.09.2020 11:15;854.1648905;69.59402351;10.59371018;18.77343785;25.28939788
04.09.2020 11:20;853.1669323;69.64051673;10.65209463;18.53292875;25.11450296
04.09.2020 11:25;857.0854869;69.79118137;10.6205437;18.56105271;25.52408853
04.09.2020 11:30;861.1884976;69.67189009;10.52629822;18.43075322;25.18222049
04.09.2020 11:35;858.6937208;69.61509386;10.48039118;18.48469356;24.76493815
04.09.2020 11:40;858.0150328;69.74131948;10.36456411;18.65197844;24.85585268
04.09.2020 11:45;854.3782374;69.69270157;10.2370613;18.65813909;25.13633712
04.09.2020 11:50;849.8439922;69.75504283;10.26606199;18.62057913;24.68337414
04.09.2020 11:55;850.4821198;69.9064104;10.34854401;18.78289789;25.01124307
04.09.2020 12:00;848.1807322;70.05534891;10.52398527;18.75654946;23.21558573
04.09.2020 12:05;851.14016;70.12173074;10.67985959;18.63727827;23.67402789
04.09.2020 12:10;853.7297762;69.9769939;10.53480354;18.90477363;23.34127454
04.09.2020 12:15;850.7623993;69.89892434;10.60723148;18.76321389;23.00492329
04.09.2020 12:20;849.7358966;70.06065407;10.75168768;18.7441543;22.57160641
04.09.2020 12:25;846.2426613;70.03526175;10.65252887;18.82551119;22.1526
04.09.2020 12:30;848.5249257;70.15279367;10.5733946;18.97577838;22.34651844
04.09.2020 12:35;847.2160636;70.08782383;10.59789138;18.98971427;22.07443379
04.09.2020 12:40;848.9415126;70.04442329;10.53040612;19.08897018;21.88003037
04.09.2020 12:45;845.6645583;70.07879656;10.40577654;18.99283677;21.94703115
04.09.2020 12:50;846.3714387;70.12370574;10.54427555;19.2235014;22.48619102
04.09.2020 12:55;842.5454883;70.22279311;10.41603377;19.2180734;22.29281731
04.09.2020 13:00;838.5695916;70.19479587;10.34446157;19.11317903;22.01035838
04.09.2020 13:05;841.7121253;70.18016997;10.48241863;19.45188505;21.72088923
04.09.2020 13:10;843.5550705;70.24785331;10.59621421;19.55105042;21.77323657
04.09.2020 13:15;840.7776724;70.08802222;10.68952838;19.43316055;21.96657651
04.09.2020 13:20;842.2185256;70.20649258;10.67739794;19.68576587;22.37818794
04.09.2020 13:25;840.1205007;70.1756232;10.62597819;19.77992234;22.80947283
04.09.2020 13:30;839.6167495;70.01680223;10.57347872;19.90138771;22.46742547
04.09.2020 13:35;840.5206172;70.16919889;10.75142271;20.11740472;22.51341579
04.09.2020 13:40;841.2847563;70.15370112;10.90527998;20.12468752;22.39424053
04.09.2020 13:45;846.8590939;70.04300739;11.01565109;20.18033434;22.58352736
04.09.2020 13:50;847.039899;70.12107213;11.04964064;20.34847963;22.20289222
04.09.2020 13:55;849.3375794;70.03798951;10.92174039;20.6465081;21.97259348
04.09.2020 14:00;848.5808808;69.94398212;11.0116651;20.55937871;23.58100782
04.09.2020 14:05;846.2784815;69.78683209;11.01887495;20.66808916;24.13447394
04.09.2020 14:10;848.3440041;69.82130145;10.94365229;20.62274948;23.70622285
04.09.2020 14:15;851.2191945;69.67910396;10.75744999;20.57661203;23.35822581
04.09.2020 14:20;847.1612532;69.68280119;10.72594517;20.7898057;23.12954104
04.09.2020 14:25;847.5774208;69.83523258;10.57657614;20.93275854;23.11403475
04.09.2020 14:30;843.1931364;69.82498892;10.60699436;20.9508801;22.75969079
04.09.2020 14:35;839.7631919;69.98060536;10.65700657;20.80309625;22.84165755
04.09.2020 14:40;838.5958175;70.13596598;10.80622377;20.70139374;22.8069903
04.09.2020 14:45;842.8509026;70.20150996;10.81885846;20.83281098;22.83877836
04.09.2020 14:50;841.5414531;70.35977436;10.86767675;20.66034028;23.17349952
04.09.2020 14:55;840.8973394;70.18609813;10.89774095;20.92412411;23.46073341
04.09.2020 15:00;844.8787394;70.32848842;10.81066783;20.90094284;23.4002094
04.09.2020 15:05;841.9099475;70.27212275;10.65490698;21.09858022;23.40075688
04.09.2020 15:10;840.9837067;70.35282398;10.82132089;21.02947804;23.2902324
04.09.2020 15:15;840.2827428;70.22072864;10.96284074;20.83524729;23.68942511
04.09.2020 15:20;843.2397016;70.18688107;11.05016408;21.11408683;23.78870272
04.09.2020 15:25;845.3537019;70.20405989;11.12629258;21.09333649;23.71244378
04.09.2020 15:30;848.0642939;70.21598721;11.20912179;20.96423329;23.5054846
04.09.2020 15:35;849.5820872;70.32306045;11.25835853;20.7907823;23.19473211
04.09.2020 15:40;853.9071301;70.20060421;11.11122975;21.08494953;23.02670698
04.09.2020 15:45;856.8964973;70.28073974;10.99110674;21.31140482;23.05331223
04.09.2020 15:50;857.9495051;70.23401866;11.0198714;21.55657324;22.79650666
04.09.2020 15:55;855.7619693;70.30276548;11.0308925;21.39690787;22.97451976
04.09.2020 16:00;859.2305009;70.2760917;11.00852152;21.58521292;23.81574244
04.09.2020 16:05;860.3759479;70.23547074;11.10268683;21.73899854;24.08678111
04.09.2020 16:10;857.9842075;70.35472287;11.02191296;21.81035377;24.6892682
04.09.2020 16:15;856.2755289;70.40807725;10.898029;21.8315675;24.56429218
04.09.2020 16:20;854.146524;70.46629468;10.94037513;21.80963735;24.15218855
04.09.2020 16:25;851.6565288;70.60558321;10.8946666;21.6195079;24.41223231
04.09.2020 16:30;851.7241371;70.65246565;10.87497102;21.78652803;24.75406836
04.09.2020 16:35;855.0189808;70.57463783;10.80791424;21.68676965;24.5448971
04.09.2020 16:40;851.5733403;70.70836276;10.66157945;21.8060595;24.22224965
04.09.2020 16:45;850.6515754;70.68689721;10.63548249;21.7422993;24.64123434
04.09.2020 16:50;854.2518685;70.56683325;10.48979132;21.74588461;24.64457842
04.09.2020 16:55;853.8816471;70.61571295;10.61847536;21.46943837;24.66875275
04.09.2020 17:00;856.0188455;70.60772147;10.59072201;21.64297019;24.48157444
04.09.2020 17:05;856.0386559;70.47729628;10.68442328;21.71603661;24.10447983
04.09.2020 17:10;854.7237522;70.4290888;10.54196181;21.92605651;23.98033926
04.09.2020 17:15;858.9770157;70.30182112;10.50699102;22.07417392;24.36531278
04.09.2020 17:20;859.9121353;70.36752226;10.5874349;21.96895089;24.25238874
04.09.2020 17:25;862.3955621;70.3213201;10.63884765;21.84410598;24.214088
04.09.2020 17:30;856.9884674;70.23734739;10.7077291;21.56969284;24.27601425
04.09.2020 17:35;852.3442088;70.37162145;10.85959037;21.39825909;24.28017383
04.09.2020 17:40;852.1887477;70.51157465;10.71838889;21.34896264;24.6748297
04.09.2020 17:45;850.8883416;70.38525552;10.71034762;21.44968771;24.70809862
04.09.2020 17:50;849.9774249;70.28648189;10.70348788;21.62348295;24.76769892
04.09.2020 17:55;849.5032919;70.12601231;10.75469243;21.60640994;24.85353928
04.09.2020 18:00;849.9693715;70.18091121;10.60761082;21.8112442;24.78091954
04.09.2020 18:05;845.8616179;70.07768313;10.54278997;21.55963612;25.07853192
04.09.2020 18:10;850.9917206;70.16152998;10.69517427;21.74271347;25.22450647
04.09.2020 18:15;846.3841093;70.08175026;10.64402451;21.55207409;25.61769634
04.09.2020 18:20;850.6876367;69.9340555;10.61708039;21.75301284;25.56250055
04.09.2020 18:25;853.5039183;70.08140463;10.67269382;21.61736807;25.72994226
04.09.2020 18:30;856.9757474;69.98957938;10.65346367;21.5298234;25.64775416
04.09.2020 18:35;854.660931;69.90070661;10.77754171;21.67027462;25.22932008
04.09.2020 18:40;850.2521811;69.81366776;10.88086337;21.45601454;25.39313829
04.09.2020 18:45;845.6972654;69.76876913;10.98006679;21.46954348;25.90030407
04.09.2020 18:50;845.7070687;69.76627397;10.98127548;21.28585499;26.38258268
04.09.2020 18:55;842.4067858;69.82627188;11.00415261;20.99777111;26.17895341
04.09.2020 19:00;840.370765;69.72907818;10.98890223;20.81562891;25.73309351
04.09.2020 19:05;844.1232415;69.61360069;10.96325464;20.90004124;26.02381023
04.09.2020 19:10;846.2668264;69.56526652;11.09602484;21.05133922;26.29191994
04.09.2020 19:15;849.3309163;69.68761833;11.18702603;21.25180135;26.42092754
04.09.2020 19:20;849.8863624;69.57237149;11.15731209;21.15159478;26.66604034
04.09.2020 19:25;851.3777368;69.5694042;11.13396267;21.33107707;26.32046742
04.09.2020 19:30;854.0789811;69.51262309;10.95286048;21.24678537;26.64509633
04.09.2020 19:35;848.8494153;69.68891314;10.94461964;21.24988846;26.71840033
04.09.2020 19:40;853.1620026;69.69943565;10.97097997;21.42334139;26.41269975
04.09.2020 19:45;852.409058;69.57764437;10.87617466;21.11471857;26.87165384
04.09.2020 19:50;848.0320676;69.73235009;10.75273069;21.06819775;26.74272103
04.09.2020 19:55;848.4689743;69.83022993;10.72323401;21.09699676;26.57763905
04.09.2020 20:00;847.7743074;69.90040621;10.87345225;20.92945264;25.55635604
04.09.2020 20:05;851.6255464;69.75123848;10.99986258;20.71182566;25.37213743
04.09.2020 20:10;851.0519207;69.78785022;11.12328886;20.52069618;25.41819708
04.09.2020 20:15;855.5572769;69.84626662;11.11456371;20.65254274;25.10287789
04.09.2020 20:20;859.3155352;70.00455844;10.96165453;20.82003253;25.57237764
04.09.2020 20:25;854.3413901;69.93336393;10.84996402;20.96543873;25.11412711
04.09.2020 20:30;852.8005283;69.79913272;10.78613111;21.18167069;24.69658115
04.09.2020 20:35;850.8712502;69.86504997;10.62852203;21.01501653;24.91254861
04.09.2020 20:40;851.7139113;69.95561522;10.52990278;20.90248753;25.01275636
04.09.2020 20:45;853.0190051;70.05055935;10.66257878;21.00635889;25.1553996
04.09.2020 20:50;853.5331781;70.17132335;10.78794465;20.96607367;25.34241583
04.09.2020 20:55;858.0542577;70.11991231;10.7856079;20.75463672;25.77479098
04.09.2020 21:00;855.4937447;70.14958822;10.89410098;20.60923406;26.0517515
04.09.2020 21:05;858.2506478;70.00509884;10.71195405;20.55826574;26.41166502
04.09.2020 21:10;856.9332011;70.0919144;10.57354427;20.7009454;26.73545905
